"INCIDENT_ID","MULTIPLE_OFFENSE"
"CR_196754","X1"
"CR_1593","X1"
"CR_16707","X1"
"CR_196024","X1"
"CR_189324","X1"
"CR_72975","X1"
"CR_161857","X1"
"CR_33719","X1"
"CR_165032","X1"
"CR_158673","X1"
"CR_68859","X1"
"CR_98581","X1"
"CR_64730","X1"
"CR_1506","X1"
"CR_135761","X1"
"CR_162933","X1"
"CR_96172","X1"
"CR_138593","X1"
"CR_6001","X1"
"CR_107226","X1"
"CR_75523","X1"
"CR_74454","X1"
"CR_146861","X1"
"CR_20253","X1"
"CR_74880","X1"
"CR_191213","X1"
"CR_183299","X1"
"CR_91060","X1"
"CR_55171","X1"
"CR_11042","X1"
"CR_82545","X1"
"CR_92193","X1"
"CR_40066","X1"
"CR_71296","X1"
"CR_72117","X0"
"CR_13267","X1"
"CR_23410","X1"
"CR_188482","X1"
"CR_117300","X1"
"CR_44495","X1"
"CR_33004","X1"
"CR_166845","X1"
"CR_166573","X1"
"CR_100538","X1"
"CR_114163","X1"
"CR_139230","X1"
"CR_26901","X1"
"CR_46312","X1"
"CR_126301","X1"
"CR_35922","X1"
"CR_90293","X1"
"CR_111709","X1"
"CR_195519","X1"
"CR_67610","X1"
"CR_28307","X1"
"CR_106235","X1"
"CR_97223","X1"
"CR_197122","X0"
"CR_56673","X1"
"CR_159305","X1"
"CR_508","X1"
"CR_128328","X1"
"CR_116093","X1"
"CR_99793","X1"
"CR_2932","X1"
"CR_42974","X0"
"CR_92378","X1"
"CR_9081","X1"
"CR_65735","X1"
"CR_115996","X0"
"CR_100065","X1"
"CR_27379","X1"
"CR_156839","X1"
"CR_183581","X1"
"CR_152682","X0"
"CR_16173","X1"
"CR_23341","X0"
"CR_1921","X1"
"CR_71341","X1"
"CR_95359","X1"
"CR_43311","X1"
"CR_170297","X1"
"CR_63783","X1"
"CR_17836","X0"
"CR_71863","X1"
"CR_68634","X1"
"CR_59485","X0"
"CR_50970","X0"
"CR_48430","X1"
"CR_129734","X1"
"CR_73356","X1"
"CR_20094","X1"
"CR_144340","X1"
"CR_86752","X1"
"CR_197180","X1"
"CR_1738","X1"
"CR_87395","X1"
"CR_34181","X1"
"CR_187507","X1"
"CR_94824","X1"
"CR_66445","X1"
"CR_17160","X1"
"CR_106911","X1"
"CR_190538","X1"
"CR_15193","X1"
"CR_63276","X1"
"CR_18908","X1"
"CR_117490","X1"
"CR_75526","X1"
"CR_185040","X1"
"CR_30614","X1"
"CR_82425","X1"
"CR_16440","X1"
"CR_49831","X1"
"CR_113744","X1"
"CR_122169","X1"
"CR_94618","X1"
"CR_115611","X1"
"CR_135497","X1"
"CR_195796","X1"
"CR_42654","X1"
"CR_67855","X1"
"CR_35105","X1"
"CR_71565","X1"
"CR_7267","X1"
"CR_177095","X1"
"CR_140544","X1"
"CR_56799","X1"
"CR_194132","X1"
"CR_159169","X0"
"CR_149774","X1"
"CR_45591","X1"
"CR_44683","X1"
"CR_198327","X0"
"CR_113314","X1"
"CR_180672","X1"
"CR_161229","X1"
"CR_98163","X1"
"CR_10589","X1"
"CR_47396","X1"
"CR_112473","X0"
"CR_165157","X1"
"CR_112659","X1"
"CR_70527","X1"
"CR_194336","X1"
"CR_16","X1"
"CR_86317","X1"
"CR_122260","X0"
"CR_86601","X1"
"CR_93867","X1"
"CR_87813","X1"
"CR_86162","X1"
"CR_100606","X1"
"CR_48453","X1"
"CR_16038","X1"
"CR_171412","X1"
"CR_84504","X1"
"CR_105721","X1"
"CR_117767","X1"
"CR_172894","X1"
"CR_176577","X1"
"CR_57131","X1"
"CR_4929","X1"
"CR_32212","X1"
"CR_120993","X1"
"CR_153774","X1"
"CR_156187","X1"
"CR_186321","X1"
"CR_195086","X1"
"CR_97095","X1"
"CR_180279","X1"
"CR_190660","X1"
"CR_155449","X1"
"CR_152893","X1"
"CR_121647","X1"
"CR_52817","X1"
"CR_151243","X1"
"CR_163239","X1"
"CR_189812","X1"
"CR_72716","X1"
"CR_86174","X1"
"CR_137335","X1"
"CR_2482","X1"
"CR_176026","X1"
"CR_119197","X1"
"CR_184426","X1"
"CR_185803","X1"
"CR_196911","X1"
"CR_176055","X1"
"CR_193511","X1"
"CR_66002","X1"
"CR_15078","X1"
"CR_38622","X1"
"CR_3846","X1"
"CR_79141","X1"
"CR_36743","X1"
"CR_15134","X1"
"CR_64396","X1"
"CR_68190","X1"
"CR_59045","X1"
"CR_144983","X1"
"CR_9315","X1"
"CR_76875","X1"
"CR_39258","X1"
"CR_44254","X1"
"CR_152929","X1"
"CR_29425","X1"
"CR_37189","X1"
"CR_132489","X1"
"CR_25691","X1"
"CR_171766","X1"
"CR_76326","X1"
"CR_169459","X1"
"CR_42067","X1"
"CR_193487","X1"
"CR_110558","X1"
"CR_80659","X1"
"CR_186092","X1"
"CR_18428","X1"
"CR_33523","X1"
"CR_122206","X1"
"CR_38607","X1"
"CR_57147","X1"
"CR_177516","X1"
"CR_47962","X1"
"CR_116680","X1"
"CR_123158","X1"
"CR_117544","X1"
"CR_163629","X1"
"CR_151529","X1"
"CR_30784","X1"
"CR_114158","X1"
"CR_13572","X1"
"CR_175050","X1"
"CR_30222","X1"
"CR_111058","X1"
"CR_172349","X0"
"CR_35782","X1"
"CR_195553","X1"
"CR_35453","X1"
"CR_131335","X0"
"CR_54990","X1"
"CR_5217","X1"
"CR_39286","X1"
"CR_50359","X1"
"CR_11709","X1"
"CR_72917","X1"
"CR_155287","X1"
"CR_36539","X1"
"CR_96184","X1"
"CR_13638","X1"
"CR_71516","X1"
"CR_143354","X1"
"CR_37167","X1"
"CR_196467","X1"
"CR_186012","X1"
"CR_80711","X1"
"CR_61240","X1"
"CR_48742","X1"
"CR_123892","X1"
"CR_83975","X1"
"CR_176551","X1"
"CR_5211","X1"
"CR_118006","X1"
"CR_84777","X1"
"CR_183200","X1"
"CR_172957","X1"
"CR_47787","X1"
"CR_117836","X1"
"CR_18805","X1"
"CR_17359","X1"
"CR_152660","X1"
"CR_82362","X1"
"CR_45652","X1"
"CR_162516","X1"
"CR_100705","X1"
"CR_95453","X1"
"CR_86528","X1"
"CR_38997","X1"
"CR_181433","X1"
"CR_191567","X1"
"CR_52083","X1"
"CR_24970","X1"
"CR_55721","X1"
"CR_106270","X1"
"CR_179043","X1"
"CR_4118","X1"
"CR_55219","X1"
"CR_84421","X1"
"CR_27378","X1"
"CR_154918","X1"
"CR_194706","X1"
"CR_128473","X1"
"CR_105592","X1"
"CR_73999","X1"
"CR_183108","X1"
"CR_10070","X1"
"CR_14191","X1"
"CR_102346","X1"
"CR_102641","X1"
"CR_110019","X1"
"CR_88310","X1"
"CR_85360","X1"
"CR_56282","X0"
"CR_19370","X1"
"CR_139707","X1"
"CR_25225","X1"
"CR_192910","X1"
"CR_148335","X1"
"CR_60481","X1"
"CR_122197","X1"
"CR_149979","X1"
"CR_67267","X1"
"CR_128308","X1"
"CR_105740","X1"
"CR_175707","X1"
"CR_44172","X1"
"CR_79013","X1"
"CR_150364","X1"
"CR_162401","X0"
"CR_121830","X1"
"CR_80887","X1"
"CR_29138","X1"
"CR_28372","X1"
"CR_10711","X1"
"CR_142865","X1"
"CR_86394","X1"
"CR_31468","X1"
"CR_82487","X1"
"CR_162604","X1"
"CR_154058","X1"
"CR_96062","X1"
"CR_42951","X1"
"CR_132562","X1"
"CR_99710","X1"
"CR_177733","X1"
"CR_108539","X1"
"CR_62860","X1"
"CR_111271","X1"
"CR_107623","X0"
"CR_105595","X1"
"CR_122514","X1"
"CR_145965","X1"
"CR_120472","X1"
"CR_120495","X1"
"CR_149434","X1"
"CR_101213","X1"
"CR_125778","X1"
"CR_66652","X0"
"CR_58955","X0"
"CR_134706","X1"
"CR_120437","X1"
"CR_78671","X1"
"CR_23391","X1"
"CR_23737","X1"
"CR_171665","X1"
"CR_110914","X1"
"CR_146226","X1"
"CR_130285","X1"
"CR_93974","X1"
"CR_114884","X1"
"CR_134130","X1"
"CR_69747","X1"
"CR_179692","X1"
"CR_94529","X1"
"CR_66538","X1"
"CR_131495","X0"
"CR_120195","X1"
"CR_96828","X1"
"CR_84912","X1"
"CR_70007","X1"
"CR_197253","X1"
"CR_166050","X1"
"CR_172403","X1"
"CR_63632","X1"
"CR_184678","X0"
"CR_134656","X1"
"CR_152009","X1"
"CR_32526","X0"
"CR_129868","X1"
"CR_164972","X1"
"CR_24775","X0"
"CR_119352","X1"
"CR_61218","X1"
"CR_133746","X1"
"CR_10526","X1"
"CR_80017","X1"
"CR_42458","X0"
"CR_80829","X1"
"CR_103237","X1"
"CR_51299","X1"
"CR_62465","X1"
"CR_122132","X1"
"CR_86518","X1"
"CR_9690","X1"
"CR_64453","X1"
"CR_159183","X1"
"CR_188356","X1"
"CR_57247","X1"
"CR_152781","X0"
"CR_64906","X1"
"CR_10382","X1"
"CR_28251","X1"
"CR_130669","X1"
"CR_103373","X1"
"CR_101520","X1"
"CR_128310","X1"
"CR_175208","X1"
"CR_118632","X1"
"CR_130676","X1"
"CR_130528","X1"
"CR_38901","X1"
"CR_5864","X1"
"CR_122058","X1"
"CR_60327","X1"
"CR_113205","X1"
"CR_146555","X0"
"CR_166132","X1"
"CR_191146","X1"
"CR_84285","X1"
"CR_124933","X1"
"CR_134970","X1"
"CR_137294","X1"
"CR_18248","X1"
"CR_51539","X0"
"CR_177443","X1"
"CR_129928","X1"
"CR_53395","X1"
"CR_15605","X1"
"CR_79090","X1"
"CR_50759","X1"
"CR_97446","X1"
"CR_91042","X0"
"CR_25117","X1"
"CR_107583","X1"
"CR_80482","X1"
"CR_53186","X1"
"CR_93139","X1"
"CR_198346","X1"
"CR_118323","X1"
"CR_152175","X1"
"CR_16326","X0"
"CR_30740","X1"
"CR_180356","X1"
"CR_21201","X1"
"CR_26408","X0"
"CR_93800","X1"
"CR_65072","X1"
"CR_6201","X1"
"CR_26501","X1"
"CR_118326","X1"
"CR_40446","X1"
"CR_57092","X1"
"CR_159419","X1"
"CR_152435","X1"
"CR_98375","X1"
"CR_197337","X1"
"CR_124774","X0"
"CR_80008","X1"
"CR_166453","X1"
"CR_170129","X1"
"CR_86554","X1"
"CR_134396","X1"
"CR_79220","X1"
"CR_127853","X1"
"CR_125546","X1"
"CR_30480","X1"
"CR_75923","X1"
"CR_70036","X1"
"CR_177562","X1"
"CR_191097","X1"
"CR_96855","X1"
"CR_42030","X1"
"CR_60182","X1"
"CR_70233","X0"
"CR_107715","X1"
"CR_19820","X1"
"CR_80877","X1"
"CR_130996","X1"
"CR_33102","X1"
"CR_109044","X1"
"CR_180842","X1"
"CR_16861","X1"
"CR_179133","X1"
"CR_158498","X0"
"CR_162831","X1"
"CR_102463","X1"
"CR_1502","X1"
"CR_134012","X1"
"CR_34491","X1"
"CR_109152","X1"
"CR_159881","X1"
"CR_48287","X1"
"CR_165742","X1"
"CR_109430","X1"
"CR_146968","X1"
"CR_198534","X1"
"CR_58646","X1"
"CR_151099","X1"
"CR_129806","X1"
"CR_131903","X1"
"CR_147153","X1"
"CR_176597","X1"
"CR_76420","X1"
"CR_191266","X1"
"CR_151132","X1"
"CR_107508","X1"
"CR_122641","X1"
"CR_113838","X1"
"CR_147141","X1"
"CR_151618","X1"
"CR_118757","X1"
"CR_28770","X1"
"CR_77735","X1"
"CR_152700","X1"
"CR_105951","X1"
"CR_24729","X1"
"CR_65923","X1"
"CR_140407","X1"
"CR_182860","X1"
"CR_90015","X1"
"CR_164165","X1"
"CR_47892","X1"
"CR_156008","X1"
"CR_124813","X1"
"CR_17799","X1"
"CR_25361","X1"
"CR_40443","X1"
"CR_130413","X1"
"CR_80277","X1"
"CR_90223","X1"
"CR_24089","X1"
"CR_186179","X1"
"CR_56573","X1"
"CR_42791","X1"
"CR_179695","X1"
"CR_154405","X1"
"CR_158354","X1"
"CR_70811","X1"
"CR_153008","X1"
"CR_159295","X1"
"CR_85278","X1"
"CR_72059","X1"
"CR_112302","X1"
"CR_115413","X1"
"CR_98971","X1"
"CR_6274","X1"
"CR_17368","X1"
"CR_31692","X1"
"CR_98815","X1"
"CR_168908","X0"
"CR_17172","X1"
"CR_97703","X1"
"CR_173727","X1"
"CR_67069","X1"
"CR_172253","X1"
"CR_16058","X1"
"CR_144788","X1"
"CR_64420","X1"
"CR_100866","X1"
"CR_163233","X1"
"CR_162443","X1"
"CR_116556","X1"
"CR_149072","X1"
"CR_175558","X1"
"CR_40230","X1"
"CR_59234","X1"
"CR_91375","X1"
"CR_98669","X1"
"CR_66412","X1"
"CR_177634","X1"
"CR_56525","X1"
"CR_17845","X1"
"CR_92748","X1"
"CR_106429","X1"
"CR_169895","X1"
"CR_61762","X1"
"CR_36472","X1"
"CR_93902","X1"
"CR_74961","X1"
"CR_53431","X1"
"CR_177499","X1"
"CR_58498","X1"
"CR_24917","X1"
"CR_81367","X1"
"CR_12489","X1"
"CR_92730","X1"
"CR_60581","X0"
"CR_147445","X1"
"CR_52910","X1"
"CR_80549","X1"
"CR_5373","X1"
"CR_106611","X1"
"CR_139611","X1"
"CR_21884","X1"
"CR_151692","X1"
"CR_62548","X0"
"CR_181880","X1"
"CR_32342","X1"
"CR_120857","X1"
"CR_93333","X1"
"CR_122288","X1"
"CR_50066","X1"
"CR_197788","X1"
"CR_39084","X1"
"CR_179861","X1"
"CR_87925","X0"
"CR_17839","X1"
"CR_193372","X1"
"CR_122981","X1"
"CR_184432","X1"
"CR_116618","X1"
"CR_126207","X1"
"CR_196378","X1"
"CR_108524","X1"
"CR_17080","X1"
"CR_21974","X1"
"CR_46586","X1"
"CR_67667","X1"
"CR_197886","X1"
"CR_133030","X1"
"CR_53126","X1"
"CR_79516","X1"
"CR_86588","X1"
"CR_127934","X1"
"CR_193549","X1"
"CR_178954","X1"
"CR_116933","X1"
"CR_29534","X1"
"CR_149855","X1"
"CR_34175","X1"
"CR_103343","X1"
"CR_65888","X1"
"CR_59062","X1"
"CR_79269","X1"
"CR_116053","X1"
"CR_87383","X1"
"CR_87753","X1"
"CR_3472","X1"
"CR_138500","X1"
"CR_150888","X1"
"CR_3991","X1"
"CR_6648","X1"
"CR_1101","X1"
"CR_101355","X1"
"CR_136902","X1"
"CR_64399","X1"
"CR_89462","X1"
"CR_102422","X1"
"CR_68482","X1"
"CR_122198","X1"
"CR_168186","X1"
"CR_105200","X1"
"CR_166248","X1"
"CR_142184","X1"
"CR_133589","X1"
"CR_153311","X1"
"CR_46710","X1"
"CR_62214","X1"
"CR_59643","X1"
"CR_23834","X1"
"CR_37246","X1"
"CR_38600","X1"
"CR_97429","X1"
"CR_31881","X0"
"CR_106247","X1"
"CR_1051","X1"
"CR_35359","X1"
"CR_133817","X1"
"CR_17298","X1"
"CR_174488","X1"
"CR_94241","X1"
"CR_191242","X1"
"CR_9109","X1"
"CR_62863","X1"
"CR_167734","X1"
"CR_46088","X1"
"CR_17864","X1"
"CR_16431","X1"
"CR_641","X1"
"CR_61869","X1"
"CR_85950","X1"
"CR_65886","X1"
"CR_163443","X1"
"CR_58193","X1"
"CR_148061","X1"
"CR_88028","X1"
"CR_67683","X1"
"CR_81951","X1"
"CR_137767","X1"
"CR_80587","X1"
"CR_185881","X1"
"CR_118912","X1"
"CR_93526","X1"
"CR_109710","X1"
"CR_28798","X1"
"CR_156588","X1"
"CR_29893","X1"
"CR_5629","X1"
"CR_162907","X0"
"CR_102598","X1"
"CR_92420","X1"
"CR_127825","X1"
"CR_99318","X1"
"CR_144379","X1"
"CR_62928","X1"
"CR_116399","X1"
"CR_91181","X1"
"CR_196149","X1"
"CR_128558","X1"
"CR_177705","X1"
"CR_35746","X1"
"CR_16529","X1"
"CR_194972","X1"
"CR_10066","X1"
"CR_176087","X1"
"CR_187415","X1"
"CR_176311","X1"
"CR_47507","X1"
"CR_104692","X1"
"CR_7146","X1"
"CR_56013","X1"
"CR_107887","X1"
"CR_113893","X1"
"CR_27751","X1"
"CR_137315","X1"
"CR_180580","X1"
"CR_188562","X1"
"CR_19080","X1"
"CR_117311","X1"
"CR_75472","X1"
"CR_184355","X0"
"CR_4353","X1"
"CR_35897","X1"
"CR_145019","X1"
"CR_108538","X1"
"CR_55987","X1"
"CR_57381","X1"
"CR_10956","X1"
"CR_110873","X1"
"CR_95931","X1"
"CR_116221","X1"
"CR_112495","X1"
"CR_74024","X1"
"CR_197333","X1"
"CR_136093","X1"
"CR_187679","X1"
"CR_60558","X1"
"CR_76065","X1"
"CR_93730","X1"
"CR_27318","X1"
"CR_56123","X1"
"CR_32694","X1"
"CR_37959","X1"
"CR_77481","X1"
"CR_64589","X1"
"CR_183190","X1"
"CR_3331","X1"
"CR_188689","X1"
"CR_124651","X1"
"CR_115753","X1"
"CR_101783","X1"
"CR_165173","X1"
"CR_118184","X1"
"CR_188883","X1"
"CR_91183","X1"
"CR_101260","X1"
"CR_81064","X1"
"CR_111852","X0"
"CR_82695","X1"
"CR_174161","X1"
"CR_19203","X1"
"CR_7441","X1"
"CR_23850","X1"
"CR_32600","X1"
"CR_47698","X1"
"CR_22953","X1"
"CR_110900","X1"
"CR_186549","X1"
"CR_90742","X1"
"CR_57239","X1"
"CR_195183","X1"
"CR_161834","X1"
"CR_81012","X1"
"CR_33531","X1"
"CR_91857","X1"
"CR_17260","X1"
"CR_78832","X1"
"CR_108148","X1"
"CR_90219","X1"
"CR_28630","X1"
"CR_115122","X1"
"CR_148227","X1"
"CR_70721","X1"
"CR_146062","X1"
"CR_71594","X0"
"CR_104548","X1"
"CR_124543","X1"
"CR_62023","X1"
"CR_18006","X1"
"CR_194547","X1"
"CR_162209","X1"
"CR_121134","X1"
"CR_154358","X1"
"CR_126531","X1"
"CR_140948","X1"
"CR_109012","X1"
"CR_116375","X1"
"CR_167036","X1"
"CR_37000","X1"
"CR_99232","X1"
"CR_168129","X1"
"CR_86019","X1"
"CR_60517","X1"
"CR_170795","X1"
"CR_75857","X1"
"CR_20594","X1"
"CR_14723","X1"
"CR_27742","X1"
"CR_60598","X1"
"CR_185687","X1"
"CR_94711","X1"
"CR_189103","X1"
"CR_134928","X0"
"CR_105020","X1"
"CR_19523","X1"
"CR_65474","X1"
"CR_169350","X1"
"CR_158962","X1"
"CR_111308","X1"
"CR_104058","X1"
"CR_147669","X1"
"CR_122156","X1"
"CR_89395","X1"
"CR_167656","X1"
"CR_101536","X1"
"CR_9175","X1"
"CR_133731","X1"
"CR_151806","X1"
"CR_104742","X1"
"CR_17119","X0"
"CR_60371","X1"
"CR_93568","X1"
"CR_39696","X1"
"CR_132920","X1"
"CR_176756","X1"
"CR_90003","X1"
"CR_29817","X1"
"CR_170089","X1"
"CR_40282","X1"
"CR_150964","X1"
"CR_110618","X1"
"CR_184755","X1"
"CR_160174","X1"
"CR_158589","X1"
"CR_63926","X1"
"CR_58668","X1"
"CR_21700","X1"
"CR_107107","X1"
"CR_159063","X1"
"CR_23040","X1"
"CR_90661","X1"
"CR_70864","X1"
"CR_101137","X1"
"CR_83428","X1"
"CR_154274","X1"
"CR_23633","X1"
"CR_168491","X1"
"CR_1748","X1"
"CR_186847","X0"
"CR_172966","X1"
"CR_28045","X1"
"CR_123468","X1"
"CR_31867","X1"
"CR_70345","X1"
"CR_5770","X1"
"CR_90543","X1"
"CR_135476","X1"
"CR_49984","X1"
"CR_7393","X1"
"CR_79609","X1"
"CR_150585","X1"
"CR_12597","X1"
"CR_157109","X1"
"CR_143418","X1"
"CR_105807","X1"
"CR_48306","X1"
"CR_27518","X1"
"CR_176783","X1"
"CR_151147","X1"
"CR_142916","X1"
"CR_45181","X1"
"CR_51920","X0"
"CR_67739","X1"
"CR_132763","X1"
"CR_32871","X1"
"CR_46406","X1"
"CR_2420","X1"
"CR_133937","X1"
"CR_92005","X1"
"CR_46418","X1"
"CR_32049","X1"
"CR_8065","X1"
"CR_162055","X1"
"CR_33149","X1"
"CR_129505","X1"
"CR_149935","X1"
"CR_40988","X1"
"CR_71720","X1"
"CR_41770","X1"
"CR_38770","X1"
"CR_58918","X0"
"CR_179879","X1"
"CR_141656","X1"
"CR_142152","X1"
"CR_122927","X1"
"CR_59085","X1"
"CR_166364","X1"
"CR_169818","X1"
"CR_7816","X1"
"CR_18776","X1"
"CR_61745","X1"
"CR_55862","X1"
"CR_180246","X1"
"CR_72638","X1"
"CR_100261","X1"
"CR_79638","X1"
"CR_99682","X1"
"CR_82398","X1"
"CR_7478","X1"
"CR_3210","X1"
"CR_172696","X1"
"CR_68228","X1"
"CR_69664","X1"
"CR_65911","X1"
"CR_123998","X1"
"CR_128834","X1"
"CR_91591","X0"
"CR_98417","X1"
"CR_33537","X1"
"CR_148593","X1"
"CR_15257","X1"
"CR_137463","X1"
"CR_122869","X1"
"CR_99782","X1"
"CR_131740","X1"
"CR_124014","X1"
"CR_185648","X1"
"CR_175146","X1"
"CR_50908","X1"
"CR_90800","X1"
"CR_195517","X1"
"CR_12441","X1"
"CR_64741","X1"
"CR_112893","X1"
"CR_119488","X1"
"CR_144729","X1"
"CR_184154","X1"
"CR_82816","X1"
"CR_81561","X1"
"CR_4967","X1"
"CR_171380","X1"
"CR_103076","X1"
"CR_130057","X1"
"CR_159856","X1"
"CR_162666","X1"
"CR_129720","X1"
"CR_37253","X1"
"CR_162134","X1"
"CR_42892","X1"
"CR_65694","X1"
"CR_42874","X1"
"CR_185790","X1"
"CR_74777","X1"
"CR_152369","X1"
"CR_152152","X1"
"CR_152078","X1"
"CR_197424","X1"
"CR_6008","X1"
"CR_13918","X1"
"CR_17865","X1"
"CR_136970","X1"
"CR_29677","X1"
"CR_142072","X1"
"CR_91367","X1"
"CR_131612","X1"
"CR_144991","X1"
"CR_131781","X1"
"CR_78718","X1"
"CR_124489","X1"
"CR_40540","X1"
"CR_103433","X1"
"CR_11018","X1"
"CR_36867","X0"
"CR_180855","X1"
"CR_167872","X1"
"CR_147489","X1"
"CR_49646","X1"
"CR_193523","X1"
"CR_197730","X1"
"CR_44693","X1"
"CR_137301","X1"
"CR_16560","X1"
"CR_13078","X1"
"CR_191783","X1"
"CR_179148","X1"
"CR_115763","X1"
"CR_106716","X1"
"CR_39699","X1"
"CR_6499","X1"
"CR_175396","X0"
"CR_89571","X1"
"CR_99630","X1"
"CR_25959","X0"
"CR_277","X1"
"CR_144935","X1"
"CR_104293","X1"
"CR_195371","X1"
"CR_1004","X1"
"CR_167902","X1"
"CR_55843","X1"
"CR_182115","X1"
"CR_89217","X1"
"CR_187147","X1"
"CR_191951","X1"
"CR_164825","X1"
"CR_50343","X1"
"CR_35365","X1"
"CR_167988","X1"
"CR_61272","X0"
"CR_124123","X1"
"CR_91395","X1"
"CR_29946","X1"
"CR_173338","X1"
"CR_20585","X1"
"CR_132962","X1"
"CR_71280","X1"
"CR_162284","X1"
"CR_10713","X1"
"CR_164937","X1"
"CR_181262","X1"
"CR_5549","X1"
"CR_104199","X1"
"CR_175193","X1"
"CR_153597","X1"
"CR_24676","X1"
"CR_131529","X1"
"CR_86126","X1"
"CR_24085","X1"
"CR_152206","X1"
"CR_94694","X1"
"CR_141738","X1"
"CR_94200","X1"
"CR_124100","X1"
"CR_161645","X1"
"CR_177972","X1"
"CR_103667","X1"
"CR_13026","X1"
"CR_52086","X1"
"CR_38925","X1"
"CR_2571","X1"
"CR_129438","X1"
"CR_192378","X1"
"CR_121961","X1"
"CR_36580","X1"
"CR_150736","X1"
"CR_23631","X1"
"CR_143464","X1"
"CR_82068","X1"
"CR_39139","X1"
"CR_32172","X1"
"CR_185963","X1"
"CR_22609","X1"
"CR_122644","X1"
"CR_21388","X1"
"CR_79112","X1"
"CR_17832","X1"
"CR_166136","X1"
"CR_106900","X0"
"CR_18657","X1"
"CR_92724","X1"
"CR_28166","X1"
"CR_171025","X1"
"CR_179532","X0"
"CR_28439","X1"
"CR_85406","X1"
"CR_177903","X1"
"CR_2990","X1"
"CR_20898","X1"
"CR_121273","X1"
"CR_180710","X1"
"CR_50144","X1"
"CR_174277","X1"
"CR_99905","X1"
"CR_101766","X1"
"CR_159578","X1"
"CR_138028","X1"
"CR_197235","X1"
"CR_134482","X1"
"CR_31591","X1"
"CR_21194","X1"
"CR_24764","X1"
"CR_136008","X1"
"CR_111576","X1"
"CR_98854","X0"
"CR_22917","X1"
"CR_33737","X1"
"CR_21513","X1"
"CR_70888","X1"
"CR_81687","X1"
"CR_38264","X1"
"CR_147644","X1"
"CR_33750","X0"
"CR_182976","X1"
"CR_8051","X1"
"CR_70856","X1"
"CR_162416","X1"
"CR_189382","X1"
"CR_18015","X1"
"CR_66678","X1"
"CR_120441","X1"
"CR_37635","X1"
"CR_70863","X1"
"CR_178823","X1"
"CR_106162","X1"
"CR_108083","X1"
"CR_57558","X1"
"CR_108787","X1"
"CR_81613","X1"
"CR_192582","X1"
"CR_47856","X1"
"CR_23854","X1"
"CR_18818","X1"
"CR_174305","X1"
"CR_23035","X1"
"CR_168982","X1"
"CR_108554","X1"
"CR_61207","X1"
"CR_48319","X1"
"CR_88005","X1"
"CR_40783","X1"
"CR_170690","X1"
"CR_181555","X1"
"CR_123257","X1"
"CR_38161","X1"
"CR_59466","X1"
"CR_183682","X1"
"CR_67189","X1"
"CR_75776","X1"
"CR_132250","X1"
"CR_128724","X0"
"CR_59658","X1"
"CR_82833","X1"
"CR_165899","X1"
"CR_187562","X1"
"CR_67112","X1"
"CR_83323","X1"
"CR_82454","X1"
"CR_33443","X0"
"CR_92669","X1"
"CR_136834","X1"
"CR_64158","X1"
"CR_167161","X1"
"CR_140196","X1"
"CR_192427","X1"
"CR_132017","X1"
"CR_64455","X1"
"CR_119428","X1"
"CR_47790","X1"
"CR_146448","X1"
"CR_41274","X1"
"CR_62737","X1"
"CR_158937","X1"
"CR_62769","X1"
"CR_138553","X1"
"CR_11743","X1"
"CR_9292","X1"
"CR_7449","X1"
"CR_57631","X1"
"CR_56176","X1"
"CR_59474","X1"
"CR_65039","X1"
"CR_126208","X0"
"CR_174008","X1"
"CR_143720","X1"
"CR_59952","X1"
"CR_178364","X1"
"CR_84941","X1"
"CR_172525","X1"
"CR_51999","X1"
"CR_165241","X1"
"CR_48966","X1"
"CR_190796","X0"
"CR_174369","X0"
"CR_188031","X0"
"CR_65022","X1"
"CR_175437","X1"
"CR_188268","X1"
"CR_196168","X1"
"CR_109872","X1"
"CR_92132","X1"
"CR_186275","X1"
"CR_169955","X1"
"CR_124928","X1"
"CR_88002","X1"
"CR_126295","X1"
"CR_178214","X1"
"CR_132810","X1"
"CR_168690","X1"
"CR_68934","X0"
"CR_112178","X1"
"CR_138989","X1"
"CR_23609","X1"
"CR_97356","X1"
"CR_193780","X1"
"CR_189739","X1"
"CR_139589","X1"
"CR_14550","X1"
"CR_49940","X1"
"CR_95756","X1"
"CR_135750","X0"
"CR_167670","X1"
"CR_94456","X1"
"CR_25743","X0"
"CR_166100","X1"
"CR_85137","X1"
"CR_150766","X1"
"CR_110113","X1"
"CR_80530","X1"
"CR_41345","X0"
"CR_171924","X1"
"CR_112702","X1"
"CR_81216","X1"
"CR_194721","X1"
"CR_71629","X1"
"CR_64937","X1"
"CR_26243","X1"
"CR_94688","X1"
"CR_110979","X1"
"CR_22666","X1"
"CR_64587","X1"
"CR_141243","X1"
"CR_27085","X1"
"CR_95741","X1"
"CR_65537","X1"
"CR_189290","X1"
"CR_155776","X1"
"CR_152611","X1"
"CR_149765","X1"
"CR_50821","X1"
"CR_87083","X1"
"CR_166648","X1"
"CR_86008","X1"
"CR_40353","X1"
"CR_71616","X1"
"CR_108474","X1"
"CR_113017","X1"
"CR_136978","X1"
"CR_49816","X1"
"CR_117667","X0"
"CR_185202","X1"
"CR_87928","X0"
"CR_93939","X0"
"CR_171808","X1"
"CR_192141","X1"
"CR_195354","X1"
"CR_11500","X1"
"CR_51731","X1"
"CR_161745","X1"
"CR_189724","X1"
